species_id,name,lat,long,year,period,count,site_name,site_desc
1,Helmeted Honeyeater,-37.9987,145.72214,2010,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9987,145.72214,2010,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8297,145.49775,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.8289,145.49843,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.8297,145.49775,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.8289,145.49843,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.83,145.49804,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.83,145.49804,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.9995,145.72332,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9985,145.723,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9995,145.72332,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9985,145.723,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9987,145.72964,2009,2000-2010,1,Adjacent to Bunyip State Park (private property),1.7km north-east of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9987,145.72964,2009,2000-2010,1,Adjacent to Bunyip State Park (private property),1.7km north-east of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9944,145.71161,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9944,145.71161,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8304,145.49774,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.8304,145.49774,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.9959,145.71498,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9959,145.71498,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8295,145.49775,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.8295,145.49775,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.9992,145.72342,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9992,145.72342,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8289,145.49808,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.8289,145.49808,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.8291,145.49803,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.8291,145.49803,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.9983,145.72178,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.999,145.72294,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.999,145.72294,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9983,145.72178,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9944,145.71175,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9944,145.71175,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8311,145.49743,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.8311,145.49743,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.9945,145.71199,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9945,145.71199,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9995,145.72413,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9995,145.72413,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8299,145.49792,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.8299,145.49792,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.9945,145.71249,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9945,145.71249,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9946,145.71187,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9946,145.71187,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9944,145.71159,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9944,145.71159,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.996,145.71528,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.996,145.71528,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8307,145.49778,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.8307,145.49778,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.9984,145.7222,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.999,145.72315,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9984,145.7222,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.999,145.72315,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9992,145.72328,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9992,145.72328,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8295,145.49783,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.8295,145.49783,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.9948,145.71228,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.996,145.7151,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9945,145.71179,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.996,145.7151,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9945,145.71179,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9948,145.71228,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9984,145.72244,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9996,145.72446,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9996,145.72446,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9984,145.72244,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8299,145.49789,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.8299,145.49789,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.9989,145.72324,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9989,145.72324,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8308,145.49782,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.8308,145.49782,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.9992,145.72354,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9992,145.72354,2009,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.83,145.49796,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.83,145.49796,2009,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.9992,145.72352,2007,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9987,145.72324,2007,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9987,145.72326,2006,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9985,145.72239,2006,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9993,145.72355,2006,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9945,145.71185,2006,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5 km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8294,145.49775,2006,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.9995,145.72419,2006,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8297,145.49794,2006,2000-2010,1,Yellingbo Nature Conservation Reserve - Blue,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.9989,145.72322,2006,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8644,145.50008,2006,2000-2010,1,Yellingbo Nature Conservation Reserve - Mauve,Macclesfield Creek
1,Helmeted Honeyeater,-37.8607,145.50164,2006,2000-2010,1,Yellingbo Nature Conservation Reserve - Mauve,Macclesfield Creek
1,Helmeted Honeyeater,-37.9988,145.7232,2006,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9958,145.72788,2006,2000-2010,1,Adjacent to Bunyip State Park (private property),1.7km north-east of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9946,145.71184,2006,2000-2010,1,Bunyip State Park - Tonimbuk Site 2,Diamond Creek - 1.5 km north-west of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9984,145.72236,2006,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8644,145.50107,2006,2000-2010,1,Yellingbo Nature Conservation Reserve - Mauve,Macclesfield Creek
1,Helmeted Honeyeater,-37.8625,145.50079,2006,2000-2010,1,Yellingbo Nature Conservation Reserve - Mauve,Macclesfield Creek
1,Helmeted Honeyeater,-37.8637,145.50166,2006,2000-2010,1,Yellingbo Nature Conservation Reserve - Mauve,Macclesfield Creek
1,Helmeted Honeyeater,-37.9946,145.71182,2006,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9994,145.7238,2006,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9956,145.72776,2006,2000-2010,1,Adjacent to Bunyip State Park (private property),1.7km north-east of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8354,145.49922,2006,2000-2010,1,Yellingbo Nature Conservation Reserve - White,Cockatoo Swamp - Melbourne Water pipeline vicinity
1,Helmeted Honeyeater,-37.8474,145.49541,2006,2000-2010,1,Yellingbo Nature Conservation Reserve - Green,Cockatoo Swamp - 1.5km south of Melbourne Water pipeline
1,Helmeted Honeyeater,-37.8629,145.50041,2006,2000-2010,1,Yellingbo Nature Conservation Reserve - Mauve,Macclesfield Creek
1,Helmeted Honeyeater,-37.8641,145.50181,2006,2000-2010,1,Yellingbo Nature Conservation Reserve - Mauve,Macclesfield Creek
1,Helmeted Honeyeater,-37.8461,145.49329,2006,2000-2010,1,Yellingbo Nature Conservation Reserve - Green,Cockatoo Swamp - 1.5km south of Melbourne Water pipeline
1,Helmeted Honeyeater,-37.8642,145.50111,2006,2000-2010,1,Yellingbo Nature Conservation Reserve - Mauve,Macclesfield Creek
1,Helmeted Honeyeater,-37.9983,145.72203,2006,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8628,145.50075,2006,2000-2010,1,Yellingbo Nature Conservation Reserve - Mauve,Macclesfield Creek
1,Helmeted Honeyeater,-37.845,145.49248,2006,2000-2010,1,Yellingbo Nature Conservation Reserve - Green,Cockatoo Swamp - 1.5km south of Melbourne Water pipeline
1,Helmeted Honeyeater,-37.8482,145.49614,2006,2000-2010,1,Yellingbo Nature Conservation Reserve - Red,Cockatoo Swamp - 600m east of Giles Road
1,Helmeted Honeyeater,-37.9988,145.72292,2006,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8634,145.50081,2006,2000-2010,1,Yellingbo Nature Conservation Reserve - Mauve,Macclesfield Creek
1,Helmeted Honeyeater,-37.9958,145.72788,2005,2000-2010,1,Adjacent to Bunyip State Park (private property),1.7km north-east of Tonimbuk Hall
1,Helmeted Honeyeater,-38.0004,145.72327,2005,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9993,145.72343,2005,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8469,145.49668,2004,2000-2010,1,Yellingbo Nature Conservation Reserve - Red,Cockatoo Swamp - 600m east of Giles Road
1,Helmeted Honeyeater,-37.8485,145.49681,2004,2000-2010,1,Yellingbo Nature Conservation Reserve - Red,Cockatoo Swamp - 600m east of Giles Road
1,Helmeted Honeyeater,-37.8605,145.5015,2004,2000-2010,1,Yellingbo Nature Conservation Reserve - Mauve,Macclesfield Creek
1,Helmeted Honeyeater,-37.9995,145.72381,2004,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8485,145.49531,2004,2000-2010,1,Yellingbo Nature Conservation Reserve - Red,Cockatoo Swamp - 600m east of Giles Road
1,Helmeted Honeyeater,-38.0004,145.72337,2004,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9992,145.72333,2004,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.9957,145.72843,2004,2000-2010,1,Adjacent to Bunyip State Park (private property),1.7km north-east of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8472,145.49587,2004,2000-2010,1,Yellingbo Nature Conservation Reserve - Red,Cockatoo Swamp - 600m east of Giles Road
1,Helmeted Honeyeater,-37.9963,145.72746,2004,2000-2010,1,Adjacent to Bunyip State Park (private property),1.7km north-east of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8634,145.50081,2004,2000-2010,1,Yellingbo Nature Conservation Reserve - Mauve,Macclesfield Creek
1,Helmeted Honeyeater,-37.8621,145.50156,2004,2000-2010,1,Yellingbo Nature Conservation Reserve - Mauve,Macclesfield Creek
1,Helmeted Honeyeater,-37.8627,145.5006,2004,2000-2010,1,Yellingbo Nature Conservation Reserve - Mauve,Macclesfield Creek
1,Helmeted Honeyeater,-37.8594,145.50255,2004,2000-2010,1,Yellingbo Nature Conservation Reserve - Mauve,Macclesfield Creek
1,Helmeted Honeyeater,-37.9993,145.72345,2004,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-38.0004,145.72338,2004,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8465,145.49449,2004,2000-2010,1,Yellingbo Nature Conservation Reserve - Green,Cockatoo Swamp - 1.5km south of Melbourne Water pipeline
1,Helmeted Honeyeater,-37.8607,145.50276,2004,2000-2010,1,Yellingbo Nature Conservation Reserve - Mauve,Macclesfield Creek
1,Helmeted Honeyeater,-37.8609,145.50126,2004,2000-2010,1,Yellingbo Nature Conservation Reserve - Mauve,Macclesfield Creek
1,Helmeted Honeyeater,-37.8486,145.49525,2004,2000-2010,1,Yellingbo Nature Conservation Reserve - Red,Cockatoo Swamp - 600m east of Giles Road
1,Helmeted Honeyeater,-37.8448,145.49257,2004,2000-2010,1,Yellingbo Nature Conservation Reserve - Green,Cockatoo Swamp - 1.5km south of Melbourne Water pipeline
1,Helmeted Honeyeater,-37.9991,145.72367,2004,2000-2010,1,Bunyip State Park - Tonimbuk Site 1,Diamond Creek - 1km north of Tonimbuk Hall
1,Helmeted Honeyeater,-37.8479,145.49522,2004,2000-2010,1,Yellingbo Nature Conservation Reserve - Red,Cockatoo Swamp - 600m east of Giles Road
